Min_Energy_Thresh_F,Max_Energy_Thresh_F,Min_Energy_Thresh_M,Max_Energy_Thresh_M,Foraging_Condition_Mean,Foraging_Condition_SD,N_Total,N_Success,N_Fail_Egg_Time,N_Fail_Egg_Cold,N_Fail_Parent_Dead,Overall_Mean_Energy_F,Overall_Var_Energy_F,Overall_Mean_Energy_M,Overall_Total_Neglect,Overall_Max_Neglect,Overall_Prop_Neglect,Overall_Hatch_Date,Successful_Mean_Energy_F,Successful_Var_Energy_F,Successful_Mean_Energy_M,Successful_Var_Energy_M,Successful_Total_Neglect,Successful_Max_Neglect,Successful_Prop_Neglect,Successful_Hatch_Date,Successful_Attendance_F,Successful_Prop_F,Successful_Attendance_M,Successful_Prop_M,Rate_Success,Rate_Fail_Egg_Time,Rate_Fail_Egg_Cold,Rate_Fail_Parent_Dead
200,500,400,900,140,47,1000,0,7,844,60,361.633617,21587.0567,673.509325,21.919,14.228,0.36977092912303,58.111,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.007,0.844,0.06
200,500,400,900,150,47,1000,0,10,518,11,403.767093,18271.23725,723.983518,11.233,7.85,0.200528285671455,51.868,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.01,0.518,0.011
200,500,400,900,160,47,1000,0,1,103,1,461.709322,12905.75476,782.986135,3.333,2.816,0.0688308776449192,42.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.001,0.103,0.001
200,500,400,900,170,47,1000,0,0,6,0,544.276071,10045.04613,845.036353,0.645,0.582,0.0144995253934911,38.019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.006,0
200,500,400,900,162,47,1000,0,0,62,0,473.958911,12042.04688,793.494863,2.475,2.096,0.052170306794175,40.787,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.062,0
200,500,400,1000,130,47,1000,0,0,684,316,321.408132,21977.646813,689.49908,29.347,22.255,0.539536818765838,52.683,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.684,0.316
200,500,400,1000,140,47,1000,0,9,863,77,357.190241,25722.99281,733.21349,22.797,14.917,0.386110806357811,57.919,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.009,0.863,0.077
200,500,400,1000,150,47,1000,0,14,592,15,394.627323,22476.05515,790.22785,12.468,8.762,0.21995437365552,53.167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.014,0.592,0.015
200,500,400,1000,160,47,1000,0,0,139,4,441.304776,17293.34399,847.208425,4.191,3.474,0.0855631089915912,43.263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.139,0.004
200,500,400,1000,170,47,1000,0,0,16,0,500.280017,14596.73349,901.690465,1.078,0.996,0.0240880870060814,38.685,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.016,0
200,500,400,1000,162,47,1000,0,0,105,0,449.492933,16706.17388,854.339886,3.523,3.028,0.0737634033634561,42.361,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.105,0
200,500,500,600,130,47,1000,0,15,729,251,363.337295,12818.54076,503.695553,28.705,17.436,0.504773075877439,55.496,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.015,0.729,0.251
200,500,500,600,140,47,1000,0,134,660,43,415.795604,8213.55944,545.255421,20.704,10.04,0.348023595994905,58.289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.134,0.66,0.043
200,500,500,600,150,47,1000,0,68,198,2,491.442994,6883.80625,584.797212,9.256,4.954,0.168935234973516,49.858,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.068,0.198,0.002
200,500,500,600,160,47,1000,0,0,16,0,584.622753,6223.39045,633.672291,2.331,1.611,0.0498344486587181,40.572,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.016,0
200,500,500,600,170,47,1000,0,0,0,0,680.253157,6017.9321,692.815187,0.35,0.284,0.00812158052238649,37.562,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
200,500,500,600,162,47,1000,0,0,7,0,601.060565,6117.1222,642.71448,1.763,1.276,0.0385701759787327,39.731,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.007,0
200,500,500,700,130,47,1000,0,10,719,267,346.975783,12878.72726,551.651363,29.092,19.694,0.515783615303723,54.758,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.01,0.719,0.267
200,500,500,700,140,47,1000,0,38,786,48,393.649176,9243.52098,594.905046,21.32,12.061,0.357638300019536,58.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.038,0.786,0.048
200,500,500,700,150,47,1000,0,24,314,5,459.517756,7244.08948,631.762103,9.539,5.87,0.173392851957612,50.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.024,0.314,0.005
200,500,500,700,160,47,1000,0,1,30,0,545.652472,5628.45358,675.826244,2.378,1.858,0.0505080309634795,40.652,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.001,0.03,0
200,500,500,700,170,47,1000,0,0,1,0,649.140227,5518.46317,730.35257,0.308,0.259,0.00706272201549946,37.495,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.001,0
200,500,500,700,162,47,1000,0,0,11,0,567.249152,5333.11155,686.149489,1.619,1.268,0.0351602669360179,39.507,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.011,0
200,500,500,800,130,47,1000,0,0,714,283,332.646604,14335.26979,601.798793,28.84,20.349,0.516238511266373,54.065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.714,0.283
200,500,500,800,140,47,1000,0,19,818,56,375.277259,11959.98967,647.143421,21.67,13.224,0.365042363360193,58.047,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.019,0.818,0.056
200,500,500,800,150,47,1000,0,13,406,5,430.365615,10006.72904,687.348857,10.147,6.677,0.183012455865641,50.717,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.013,0.406,0.005
200,500,500,800,160,47,1000,0,0,56,1,497.410207,7783.51921,730.279013,2.879,2.257,0.0600914661197305,41.366,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.056,0.001
200,500,500,800,170,47,1000,0,0,2,0,591.385392,6696.12589,784.456514,0.45,0.403,0.0103728561908816,37.709,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.002,0
200,500,500,800,162,47,1000,0,0,32,0,520.075087,7126.12239,742.376956,2.135,1.695,0.045524371569668,40.276,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.032,0
200,500,500,900,130,47,1000,0,0,699,301,320.184339,16158.13589,653.341504,29.048,21.51,0.528156941524437,52.897,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.699,0.301
200,500,500,900,140,47,1000,0,13,834,77,365.887972,15918.44874,698.77266,22.208,13.969,0.375127952149,58.056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.013,0.834,0.077
200,500,500,900,150,47,1000,0,21,503,8,404.41026,14325.81287,740.261253,11.679,7.725,0.206737435205633,52.347,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.021,0.503,0.008
200,500,500,900,160,47,1000,0,3,99,1,460.409675,11612.18412,785.618459,3.745,3.013,0.0766439353580388,42.662,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.003,0.099,0.001
200,500,500,900,170,47,1000,0,0,4,0,540.578704,9788.7578,844.513705,0.643,0.573,0.0147270767990897,38.021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.004,0
200,500,500,900,162,47,1000,0,0,58,1,472.73984,10987.08,799.364778,2.758,2.269,0.0584251890121517,41.213,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.058,0.001
200,500,500,1000,130,47,1000,0,1,686,313,321.776289,18232.520919,701.252664,29.751,22.238,0.547341224434472,52.629,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.001,0.686,0.313
200,500,500,1000,140,47,1000,0,14,871,66,357.04213,20673.06524,755.5022,23.473,14.943,0.395181958057085,58.482,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.014,0.871,0.066
200,500,500,1000,150,47,1000,0,13,543,11,393.874109,19177.60006,802.635466,12.479,8.293,0.220635197565555,53.183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.013,0.543,0.011
200,500,500,1000,160,47,1000,0,1,151,1,437.413914,16270.18623,847.679892,4.731,3.811,0.0957036993466024,44.099,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.001,0.151,0.001
200,500,500,1000,170,47,1000,0,0,12,0,500.375312,14456.24687,902.085401,0.996,0.906,0.0224521178025568,38.571,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.012,0
200,500,500,1000,162,47,1000,0,0,82,0,446.607084,15650.89296,856.795832,3.546,2.934,0.0740439425479906,42.411,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.082,0
200,500,600,700,130,47,1000,0,21,749,229,350.743909,9593.85136,582.191409,30.149,17.895,0.528185695374264,55.617,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.021,0.749,0.229
200,500,600,700,140,47,1000,0,160,685,45,400.234977,5788.68755,626.246089,22.402,10.576,0.374308579608441,58.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.16,0.685,0.045
200,500,600,700,150,47,1000,0,92,233,4,466.98578,4397.60315,656.869378,11.186,5.505,0.19995045733749,52.004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.092,0.233,0.004
200,500,600,700,160,47,1000,0,3,22,0,551.801461,4237.33405,688.420028,3.546,2.216,0.0739630766119882,42.381,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.003,0.022,0
200,500,600,700,170,47,1000,0,0,0,0,645.618022,5048.77031,731.884802,0.69,0.532,0.0159349746698876,38.103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
200,500,600,700,162,47,1000,0,2,8,0,566.037963,4138.63419,694.894032,2.648,1.767,0.0568937901063119,41.064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.002,0.008,0
200,500,600,800,130,47,1000,0,4,730,264,333.44751,10322.79559,631.077696,30.082,20.165,0.536903941860104,54.309,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.004,0.73,0.264
200,500,600,800,140,47,1000,0,51,811,50,377.644267,7735.60909,677.027625,23.147,12.591,0.388163391234142,58.935,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.051,0.811,0.05
200,500,600,800,150,47,1000,0,56,362,8,431.466731,6516.0627,709.464688,11.698,6.656,0.207581038672623,52.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.056,0.362,0.008
200,500,600,800,160,47,1000,0,0,43,2,504.510647,5745.68119,744.530706,3.495,2.588,0.0727353449303741,42.296,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.043,0.002
200,500,600,800,170,47,1000,0,0,1,0,598.162511,6037.43186,791.882359,0.554,0.473,0.0129025918308263,37.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.001,0
200,500,600,800,162,47,1000,0,3,28,0,514.26796,5742.20102,751.013969,2.865,2.19,0.0610012819110764,41.402,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.003,0.028,0
200,500,600,900,130,47,1000,0,3,705,292,325.343611,12591.83916,675.07556,30.318,21.22,0.546862464645221,53.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.003,0.705,0.292
200,500,600,900,140,47,1000,0,21,837,69,366.256229,11496.34264,728.280848,22.822,13.457,0.385172218978994,58.189,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.021,0.837,0.069
200,500,600,900,150,47,1000,0,26,448,15,408.030694,10441.55384,764.855064,11.723,7.233,0.208323150733606,52.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.026,0.448,0.015
200,500,600,900,160,47,1000,0,3,79,1,464.744461,9442.5431,801.377096,3.899,2.946,0.0801935589165428,42.857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.003,0.079,0.001
200,500,600,900,170,47,1000,0,0,5,0,540.795229,9264.62588,851.070188,0.799,0.693,0.018099267225985,38.257,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.005,0
200,500,600,900,162,47,1000,0,0,61,0,477.677628,9164.22407,808.875286,3.117,2.422,0.0647602382594507,41.748,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.061,0
200,500,600,1000,130,47,1000,0,0,709,290,322.025497,15249.706319,708.696215,31.444,23.09,0.567479144662025,53.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.709,0.29
200,500,600,1000,140,47,1000,0,11,870,75,357.865195,16505.37318,777.40762,24.003,14.926,0.405804723096974,58.352,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.011,0.87,0.075
200,500,600,1000,150,47,1000,0,22,548,11,395.136385,15791.83332,819.157515,13.259,8.296,0.232759425453396,53.995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.022,0.548,0.011
200,500,600,1000,160,47,1000,0,1,126,1,437.748706,14443.70101,855.194738,4.778,3.672,0.096764726093377,44.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.001,0.126,0.001
200,500,600,1000,170,47,1000,0,0,9,1,499.314516,13830.77753,903.928598,0.951,0.85,0.0216142698380664,38.507,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.009,0.001
200,500,600,1000,162,47,1000,0,0,91,1,450.645887,14557.45198,861.706805,3.814,3.044,0.079362415470625,42.804,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.091,0.001
200,500,700,800,130,47,1000,0,15,700,284,335.819183,8332.68276,658.432538,30.664,18.738,0.5521889127348,54.014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.015,0.7,0.284
200,500,700,800,140,47,1000,0,142,729,59,387.55114,5286.42136,712.070958,23.718,10.85,0.397074866053576,58.987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.142,0.729,0.059
200,500,700,800,150,47,1000,0,142,253,6,447.327679,4406.24109,740.406408,12.751,5.954,0.22455137606309,53.755,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.142,0.253,0.006
200,500,700,800,160,47,1000,0,15,24,0,512.278957,4493.08244,765.84948,4.874,2.863,0.099642964025416,44.349,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.015,0.024,0
200,500,700,800,170,47,1000,0,0,0,0,601.148049,5598.62953,798.094142,1.15,0.846,0.0264257602332648,38.822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
200,500,700,800,162,47,1000,0,3,22,0,525.612435,4643.77508,771.60863,3.921,2.436,0.0819920578776639,42.965,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.003,0.022,0
200,500,700,900,130,47,1000,0,0,706,294,324.328281,10221.40149,695.581455,30.855,21.184,0.558479512754811,53.394,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.706,0.294
200,500,700,900,140,47,1000,0,47,839,61,367.568645,8600.03114,755.208455,24.389,13.015,0.409112407060541,58.985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.047,0.839,0.061
200,500,700,900,150,47,1000,0,65,431,4,412.682225,7713.52839,789.708565,13.672,7.331,0.238016066679023,54.678,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.065,0.431,0.004
200,500,700,900,160,47,1000,0,5,86,3,467.393565,7607.96525,816.889149,5.154,3.569,0.104605025386559,44.694,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.005,0.086,0.003
200,500,700,900,170,47,1000,0,0,3,0,545.349827,8709.97073,857.664546,1.204,0.998,0.0273657400051359,38.893,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.003,0
200,500,700,900,162,47,1000,0,1,38,2,483.647238,7747.53117,824.695454,3.55,2.622,0.0750982692765942,42.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.001,0.038,0.002
200,500,700,1000,130,47,1000,0,1,685,314,323.848396,13316.868271,720.874391,31.075,22.748,0.569583379223471,52.691,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.001,0.685,0.314
200,500,700,1000,140,47,1000,0,26,869,68,359.717333,12833.38712,807.940825,24.736,14.316,0.415527014401132,58.784,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.026,0.869,0.068
200,500,700,1000,150,47,1000,0,31,533,11,395.381844,12811.37613,839.689113,14.065,8.147,0.244683817810671,54.822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.031,0.533,0.011
200,500,700,1000,160,47,1000,0,2,131,1,438.594804,12671.60436,867.675594,5.482,3.956,0.109570398860786,45.183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.002,0.131,0.001
200,500,700,1000,170,47,1000,0,0,9,0,500.710664,13407.79595,909.180588,1.247,1.06,0.0283252051942294,38.964,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.009,0
200,500,700,1000,162,47,1000,0,2,73,2,453.074725,12685.35901,875.87424,4.29,3.187,0.0890320104459623,43.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.002,0.073,0.002
200,500,800,900,130,47,1000,0,14,705,281,331.976183,8911.535698,737.021967,32.152,19.879,0.582613206060407,53.767,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.014,0.705,0.281
200,500,800,900,140,47,1000,0,152,739,60,384.239319,6120.9137,800.837188,25.239,11.343,0.424067519033618,59.065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.152,0.739,0.06
200,500,800,900,150,47,1000,0,207,284,6,439.215018,5118.58377,834.506755,14.957,6.324,0.258398608265234,55.859,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.207,0.284,0.006
200,500,800,900,160,47,1000,0,17,29,0,506.890786,5380.0611,858.532909,6.176,3.16,0.124442684561832,46.295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.017,0.029,0
200,500,800,900,170,47,1000,0,0,0,0,601.152071,7342.66632,897.592033,2.238,1.494,0.0518336155987459,40.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
200,500,800,900,162,47,1000,0,9,15,0,527.352384,5656.03713,865.658171,5.028,2.714,0.104502872751012,44.703,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.009,0.015,0
200,500,800,1000,130,47,1000,0,3,711,286,322.960062,10758.13317,772.29663,32.629,21.759,0.593213859700623,53.685,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.003,0.711,0.286
200,500,800,1000,140,47,1000,0,56,839,67,365.651351,9605.54684,846.166984,25.565,13.131,0.429954019146014,58.912,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.056,0.839,0.067
200,500,800,1000,150,47,1000,0,108,446,9,409.450722,9090.32836,881.540385,15.348,7.617,0.264403868204247,56.095,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.108,0.446,0.009
200,500,800,1000,160,47,1000,0,15,65,0,464.695996,8966.76758,910.448124,6.421,3.737,0.128104092760453,46.624,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.015,0.065,0
200,500,800,1000,170,47,1000,0,0,5,0,538.930171,10373.24369,950.374115,2.399,1.716,0.055181492303058,40.955,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.005,0
200,500,800,1000,162,47,1000,0,1,47,1,479.643431,9209.98468,918.742492,5.263,3.248,0.108544722120913,45.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.001,0.047,0.001
200,500,900,1000,130,47,1000,0,5,721,274,329.118161,10520.39449,789.384872,32.898,20.8,0.596407712038135,53.632,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.005,0.721,0.274
200,500,900,1000,140,47,1000,0,140,767,66,372.37799,8833.156846,877.835196,26.842,12.041,0.452676417257805,58.96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.14,0.767,0.066
200,500,900,1000,150,47,1000,0,227,356,11,423.688622,7927.74357,914.940202,16.545,6.808,0.281786611760314,57.361,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.227,0.356,0.011
200,500,900,1000,160,47,1000,0,31,37,1,482.958197,8801.09615,941.188474,7.537,3.613,0.147503782903749,48.153,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.031,0.037,0.001
200,500,900,1000,170,47,1000,0,0,4,0,559.71159,10727.5057,971.787366,2.89,1.779,0.0653699012228495,41.652,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.004,0
ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
